,Home Team,Away Team,Home Team Score,Away Team Score
2216,Chicago White Sox,Detroit Tigers,10,4
2217,Seattle Mariners,Houston Astros,6,8
2218,Miami Marlins,Milwaukee Brewers,7,4
2219,Toronto Blue Jays,Minnesota Twins,7,2
2220,Baltimore Orioles,New York Yankees,3,9
2221,Oakland Athletics,Philadelphia Phillies,3,5
2222,Arizona D'Backs,San Francisco Giants,2,0
2223,Boston Red Sox,Tampa Bay Rays,3,1
2224,Los Angeles Dodgers,Washington Nationals,3,2
2225,Texas Rangers,Los Angeles Angels,4,2
2226,New York Mets,Atlanta Braves,5,1
2227,St. Louis Cardinals,Chicago Cubs,3,4
2228,Pittsburgh Pirates,Cincinnati Reds,2,5
2229,Kansas City Royals,Cleveland Indians,2,3
2230,San Diego Padres,Colorado Rockies,4,3
2231,Chicago White Sox,Detroit Tigers,0,12
2232,Seattle Mariners,Houston Astros,1,7
2233,Miami Marlins,Milwaukee Brewers,3,10
2234,Toronto Blue Jays,Minnesota Twins,7,13
2235,Baltimore Orioles,New York Yankees,6,4
2236,Oakland Athletics,Philadelphia Phillies,6,3
2237,Arizona D'Backs,San Francisco Giants,2,7
2238,Boston Red Sox,Tampa Bay Rays,2,3
2239,Los Angeles Dodgers,Washington Nationals,1,7
2240,Boston Red Sox,Baltimore Orioles,10,8
2241,Oakland Athletics,Detroit Tigers,8,3
2242,New York Mets,Miami Marlins,1,13
2243,Minnesota Twins,New York Yankees,1,2
2244,Los Angeles Dodgers,Philadelphia Phillies,3,4
2245,Milwaukee Brewers,Pittsburgh Pirates,3,0
2246,Arizona D'Backs,San Diego Padres,2,4
2247,Cleveland Indians,Los Angeles Angels,6,3
2248,Washington Nationals,Atlanta Braves,4,2
2249,Boston Red Sox,Baltimore Orioles,1,0
2250,St. Louis Cardinals,Cincinnati Reds,8,7
2251,Oakland Athletics,Detroit Tigers,9,8
2252,Chicago White Sox,Houston Astros,1,3
2253,New York Mets,Miami Marlins,4,5
2254,Minnesota Twins,New York Yankees,2,5
2255,Los Angeles Dodgers,Philadelphia Phillies,2,6
2256,Milwaukee Brewers,Pittsburgh Pirates,1,0
2257,Arizona D'Backs,San Diego Padres,2,6
2258,Texas Rangers,Seattle Mariners,3,1
2259,Colorado Rockies,San Francisco Giants,3,4
2260,Chicago Cubs,Tampa Bay Rays,2,1
2261,Kansas City Royals,Toronto Blue Jays,2,5
2262,Cleveland Indians,Los Angeles Angels,6,5
2263,Washington Nationals,Atlanta Braves,7,3
2264,Boston Red Sox,Baltimore Orioles,9,0
2265,St. Louis Cardinals,Cincinnati Reds,9,2
2266,Oakland Athletics,Detroit Tigers,3,2
2267,Chicago White Sox,Houston Astros,3,4
2268,New York Mets,Miami Marlins,2,9
2269,Minnesota Twins,New York Yankees,3,11
2270,Los Angeles Dodgers,Philadelphia Phillies,5,7
2271,Milwaukee Brewers,Pittsburgh Pirates,4,6
2272,Arizona D'Backs,San Diego Padres,13,7
2273,Texas Rangers,Seattle Mariners,8,6
2274,Colorado Rockies,San Francisco Giants,0,4
2275,Chicago Cubs,Tampa Bay Rays,1,8
2276,Kansas City Royals,Toronto Blue Jays,15,5
2277,Cleveland Indians,Los Angeles Angels,4,1
2278,Washington Nationals,Atlanta Braves,2,3
2279,Tampa Bay Rays,Baltimore Orioles,1,3
2280,St. Louis Cardinals,Cincinnati Reds,8,5
2281,Minnesota Twins,Detroit Tigers,12,1
2282,Chicago White Sox,Houston Astros,3,1
2283,Chicago Cubs,Milwaukee Brewers,5,3
2284,Los Angeles Dodgers,Philadelphia Phillies,5,4
2285,Colorado Rockies,San Diego Padres,0,3
2286,Texas Rangers,Seattle Mariners,4,2
2287,Kansas City Royals,Toronto Blue Jays,1,0
2288,Miami Marlins,Arizona D'Backs,11,13
2289,Philadelphia Phillies,Atlanta Braves,2,7
2290,Tampa Bay Rays,Baltimore Orioles,8,3
2291,Kansas City Royals,Chicago White Sox,6,7
2292,Boston Red Sox,Cincinnati Reds,5,4
2293,Minnesota Twins,Detroit Tigers,7,3
2294,Los Angeles Angels,Houston Astros,0,3
2295,San Francisco Giants,Los Angeles Dodgers,2,4
2296,Chicago Cubs,Milwaukee Brewers,5,4
2297,Washington Nationals,New York Mets,6,7
2298,Texas Rangers,Oakland Athletics,1,4
2299,St. Louis Cardinals,Pittsburgh Pirates,4,3
2300,Colorado Rockies,San Diego Padres,4,1
2301,Cleveland Indians,Seattle Mariners,1,3
2302,New York Yankees,Toronto Blue Jays,1,8
2303,Miami Marlins,Arizona D'Backs,12,6
2304,Philadelphia Phillies,Atlanta Braves,2,4
2305,Tampa Bay Rays,Baltimore Orioles,9,6
2306,Kansas City Royals,Chicago White Sox,8,2
2307,Boston Red Sox,Cincinnati Reds,5,0
2308,Minnesota Twins,Detroit Tigers,10,4
2309,Los Angeles Angels,Houston Astros,2,6
2310,San Francisco Giants,Los Angeles Dodgers,2,1
2311,Chicago Cubs,Milwaukee Brewers,3,4
2312,Washington Nationals,New York Mets,4,3
2313,Texas Rangers,Oakland Athletics,0,1
2314,St. Louis Cardinals,Pittsburgh Pirates,6,11
2315,Colorado Rockies,San Diego Padres,0,5
2316,Cleveland Indians,Seattle Mariners,11,4
2317,New York Yankees,Toronto Blue Jays,5,1
2318,Miami Marlins,Arizona D'Backs,2,3
2319,Philadelphia Phillies,Atlanta Braves,2,0
2320,Tampa Bay Rays,Baltimore Orioles,4,9
2321,Kansas City Royals,Chicago White Sox,1,8
2322,Boston Red Sox,Cincinnati Reds,5,4
2323,Minnesota Twins,Detroit Tigers,10,4
2324,Los Angeles Angels,Houston Astros,7,5
2325,San Francisco Giants,Los Angeles Dodgers,1,3
2326,Chicago Cubs,Milwaukee Brewers,5,0
2327,Washington Nationals,New York Mets,3,2
2328,Texas Rangers,Oakland Athletics,1,8
2329,St. Louis Cardinals,Pittsburgh Pirates,1,4
2330,Colorado Rockies,San Diego Padres,8,4
2331,Cleveland Indians,Seattle Mariners,4,2
2332,New York Yankees,Toronto Blue Jays,5,9
2333,San Francisco Giants,Arizona D'Backs,9,2
2334,Toronto Blue Jays,Boston Red Sox,6,4
2335,Los Angeles Angels,Chicago White Sox,2,4
2336,Miami Marlins,Colorado Rockies,5,4
2337,San Diego Padres,Los Angeles Dodgers,3,9
2338,Kansas City Royals,New York Yankees,3,11
2339,Atlanta Braves,New York Mets,9,2
2340,Atlanta Braves,New York Mets,2,3
2341,Seattle Mariners,Oakland Athletics,7,1
2342,Washington Nationals,Philadelphia Phillies,3,1
2343,Chicago Cubs,St. Louis Cardinals,10,2
2344,Houston Astros,Texas Rangers,11,2
2345,San Francisco Giants,Arizona D'Backs,4,11
2346,Toronto Blue Jays,Boston Red Sox,9,4
2347,Los Angeles Angels,Chicago White Sox,9,3
2348,Minnesota Twins,Cleveland Indians,8,6
2349,Miami Marlins,Colorado Rockies,0,6
2350,Detroit Tigers,Kansas City Royals,1,2
2351,San Diego Padres,Los Angeles Dodgers,2,9
2352,Cincinnati Reds,Milwaukee Brewers,6,7
2353,Tampa Bay Rays,New York Yankees,1,6
2354,Atlanta Braves,New York Mets,3,4
2355,Seattle Mariners,Oakland Athletics,6,3
2356,Washington Nationals,Philadelphia Phillies,1,4
2357,Baltimore Orioles,Pittsburgh Pirates,1,10
2358,Chicago Cubs,St. Louis Cardinals,7,8
2359,Houston Astros,Texas Rangers,14,3
2360,San Francisco Giants,Arizona D'Backs,3,4
2361,Toronto Blue Jays,Boston Red Sox,7,10
2362,Los Angeles Angels,Chicago White Sox,4,6
2363,Minnesota Twins,Cleveland Indians,2,4
2364,Miami Marlins,Colorado Rockies,9,15
2365,Detroit Tigers,Kansas City Royals,4,7
2366,San Diego Padres,Los Angeles Dodgers,0,10
2367,Cincinnati Reds,Milwaukee Brewers,6,0
2368,Tampa Bay Rays,New York Yankees,1,6
2369,Atlanta Braves,New York Mets,1,7
2370,Seattle Mariners,Oakland Athletics,5,6
2371,Washington Nationals,Philadelphia Phillies,5,7
2372,Baltimore Orioles,Pittsburgh Pirates,3,5
2373,Chicago Cubs,St. Louis Cardinals,5,1
2374,Houston Astros,Texas Rangers,12,2
2375,Houston Astros,Boston Red Sox,12,2
2376,Los Angeles Angels,Chicago White Sox,4,5
2377,Minnesota Twins,Cleveland Indians,2,5
2378,Detroit Tigers,Kansas City Royals,4,1
2379,Atlanta Braves,Miami Marlins,1,7
2380,Cincinnati Reds,Milwaukee Brewers,3,4
2381,Tampa Bay Rays,New York Yankees,9,6
2382,Chicago Cubs,St. Louis Cardinals,2,1
2383,Oakland Athletics,Texas Rangers,4,1
2384,Pittsburgh Pirates,Washington Nationals,4,5
2385,Seattle Mariners,Los Angeles Angels,5,6
2386,Houston Astros,Boston Red Sox,3,2
2387,Cincinnati Reds,Chicago Cubs,4,5
2388,Chicago White Sox,Cleveland Indians,1,10
2389,Los Angeles Dodgers,Colorado Rockies,1,9
2390,Arizona D'Backs,Kansas City Royals,1,2
2391,Atlanta Braves,Miami Marlins,5,6
2392,Detroit Tigers,Minnesota Twins,3,6
2393,Toronto Blue Jays,New York Yankees,0,4
2394,New York Mets,Philadelphia Phillies,2,6
2395,San Diego Padres,San Francisco Giants,0,8
2396,Milwaukee Brewers,St. Louis Cardinals,5,3
2397,Baltimore Orioles,Tampa Bay Rays,0,7
2398,Oakland Athletics,Texas Rangers,3,5
2399,Pittsburgh Pirates,Washington Nationals,1,6
2400,Seattle Mariners,Los Angeles Angels,6,4
2401,Houston Astros,Boston Red Sox,3,6
2402,Cincinnati Reds,Chicago Cubs,0,9
2403,Chicago White Sox,Cleveland Indians,2,1
2404,Los Angeles Dodgers,Colorado Rockies,5,3
2405,Arizona D'Backs,Kansas City Royals,3,4
2406,Atlanta Braves,Miami Marlins,2,10
2407,Detroit Tigers,Minnesota Twins,3,2
2408,Toronto Blue Jays,New York Yankees,1,2
2409,New York Mets,Philadelphia Phillies,7,4
2410,San Diego Padres,San Francisco Giants,3,2
2411,Milwaukee Brewers,St. Louis Cardinals,6,7
2412,Baltimore Orioles,Tampa Bay Rays,3,4
2413,Oakland Athletics,Texas Rangers,4,8
2414,Pittsburgh Pirates,Washington Nationals,4,1
2415,Seattle Mariners,Los Angeles Angels,2,6
2416,Houston Astros,Boston Red Sox,4,3
2417,Cincinnati Reds,Chicago Cubs,3,1
2418,Chicago White Sox,Cleveland Indians,1,3
2419,Los Angeles Dodgers,Colorado Rockies,6,3
2420,Arizona D'Backs,Kansas City Royals,14,2
2421,Atlanta Braves,Miami Marlins,8,5
2422,Detroit Tigers,Minnesota Twins,1,5
2423,Toronto Blue Jays,New York Yankees,2,1
2424,New York Mets,Philadelphia Phillies,0,11
2425,San Diego Padres,San Francisco Giants,4,5
2426,Milwaukee Brewers,St. Louis Cardinals,6,1
2427,Baltimore Orioles,Tampa Bay Rays,0,6
2428,Oakland Athletics,Texas Rangers,5,2
2429,Pittsburgh Pirates,Washington Nationals,11,8
2430,Minnesota Twins,New York Yankees,4,8
2431,Colorado Rockies,Arizona D'Backs,8,11
2432,New York Yankees,Cleveland Indians,0,4
2433,Boston Red Sox,Houston Astros,2,8
2434,New York Yankees,Cleveland Indians,8,9
2435,Boston Red Sox,Houston Astros,2,8
2436,Arizona D'Backs,Los Angeles Dodgers,5,9
2437,Chicago Cubs,Washington Nationals,3,0
2438,Arizona D'Backs,Los Angeles Dodgers,5,8
2439,Chicago Cubs,Washington Nationals,3,6
2440,Houston Astros,Boston Red Sox,3,10
2441,Cleveland Indians,New York Yankees,0,1
2442,Los Angeles Dodgers,Arizona D'Backs,3,1
2443,Houston Astros,Boston Red Sox,5,4
2444,Washington Nationals,Chicago Cubs,1,2
2445,Cleveland Indians,New York Yankees,3,7
2446,Washington Nationals,Chicago Cubs,5,0
2447,New York Yankees,Cleveland Indians,5,2
2448,Chicago Cubs,Washington Nationals,9,8
2449,New York Yankees,Houston Astros,1,2
2450,New York Yankees,Houston Astros,1,2
2451,Chicago Cubs,Los Angeles Dodgers,2,5
2452,Chicago Cubs,Los Angeles Dodgers,1,4
2453,Houston Astros,New York Yankees,1,8
2454,Los Angeles Dodgers,Chicago Cubs,6,1
2455,Houston Astros,New York Yankees,4,6
2456,Los Angeles Dodgers,Chicago Cubs,2,3
2457,Houston Astros,New York Yankees,0,5
2458,Los Angeles Dodgers,Chicago Cubs,11,1
2459,New York Yankees,Houston Astros,1,7
2460,New York Yankees,Houston Astros,0,4
2461,Houston Astros,Los Angeles Dodgers,1,3
2462,Houston Astros,Los Angeles Dodgers,7,6
2463,Los Angeles Dodgers,Houston Astros,3,5
2464,Los Angeles Dodgers,Houston Astros,6,2
2465,Los Angeles Dodgers,Houston Astros,12,13
2466,Houston Astros,Los Angeles Dodgers,1,3
2467,Houston Astros,Los Angeles Dodgers,5,1
