,Home Team,Away Team,Home Team Score,Away Team Score
2221,St. Louis Cardinals,Chicago Cubs,4,3
2222,Chicago White Sox,Cleveland Indians,3,6
2223,San Diego Padres,Colorado Rockies,10,4
2224,Kansas City Royals,Detroit Tigers,10,3
2225,Oakland Athletics,Houston Astros,1,5
2226,Pittsburgh Pirates,Los Angeles Dodgers,4,3
2227,Cincinnati Reds,Milwaukee Brewers,4,8
2228,Los Angeles Angels,Minnesota Twins,1,8
2229,New York Yankees,New York Mets,11,2
2230,Arizona D'Backs,San Francisco Giants,1,5
2231,Baltimore Orioles,Tampa Bay Rays,6,7
2232,Seattle Mariners,Texas Rangers,9,2
2233,Boston Red Sox,Toronto Blue Jays,4,3
2234,Miami Marlins,Washington Nationals,3,13
2235,Tampa Bay Rays,Boston Red Sox,7,8
2236,Milwaukee Brewers,Chicago Cubs,5,9
2237,Pittsburgh Pirates,Colorado Rockies,9,3
2238,Chicago White Sox,Detroit Tigers,2,0
2239,Chicago White Sox,Detroit Tigers,3,2
2240,Los Angeles Angels,Houston Astros,3,6
2241,Arizona D'Backs,Los Angeles Dodgers,8,4
2242,Atlanta Braves,New York Mets,0,4
2243,Cincinnati Reds,St. Louis Cardinals,1,2
2244,New York Yankees,Toronto Blue Jays,2,4
2245,Tampa Bay Rays,Boston Red Sox,5,2
2246,Milwaukee Brewers,Chicago Cubs,0,4
2247,Pittsburgh Pirates,Colorado Rockies,6,3
2248,Chicago White Sox,Detroit Tigers,1,2
2249,Los Angeles Angels,Houston Astros,4,3
2250,Seattle Mariners,Kansas City Royals,11,2
2251,Arizona D'Backs,Los Angeles Dodgers,8,0
2252,Philadelphia Phillies,Miami Marlins,6,2
2253,Cleveland Indians,Minnesota Twins,1,3
2254,Atlanta Braves,New York Mets,6,2
2255,Texas Rangers,Oakland Athletics,8,6
2256,San Francisco Giants,San Diego Padres,4,2
2257,Cincinnati Reds,St. Louis Cardinals,1,3
2258,New York Yankees,Toronto Blue Jays,6,4
2259,Baltimore Orioles,Washington Nationals,4,1
2260,Tampa Bay Rays,Boston Red Sox,6,2
2261,Milwaukee Brewers,Chicago Cubs,4,1
2262,Pittsburgh Pirates,Colorado Rockies,13,7
2263,Chicago White Sox,Detroit Tigers,4,7
2264,Los Angeles Angels,Houston Astros,6,5
2265,Seattle Mariners,Kansas City Royals,3,4
2266,Arizona D'Backs,Los Angeles Dodgers,1,4
2267,Philadelphia Phillies,Miami Marlins,3,4
2268,Cleveland Indians,Minnesota Twins,2,4
2269,Atlanta Braves,New York Mets,6,3
2270,Texas Rangers,Oakland Athletics,10,3
2271,San Francisco Giants,San Diego Padres,4,5
2272,Cincinnati Reds,St. Louis Cardinals,2,10
2273,New York Yankees,Toronto Blue Jays,0,4
2274,Baltimore Orioles,Washington Nationals,4,3
2275,Tampa Bay Rays,Boston Red Sox,4,2
2276,New York Mets,Cincinnati Reds,6,4
2277,Pittsburgh Pirates,Colorado Rockies,5,4
2278,Seattle Mariners,Kansas City Royals,4,10
2279,Arizona D'Backs,Los Angeles Dodgers,3,6
2280,Philadelphia Phillies,Miami Marlins,0,1
2281,Cleveland Indians,Minnesota Twins,6,3
2282,Chicago White Sox,New York Yankees,2,3
2283,Texas Rangers,Oakland Athletics,8,1
2284,San Francisco Giants,San Diego Padres,4,5
2285,Milwaukee Brewers,St. Louis Cardinals,3,7
2286,Baltimore Orioles,Washington Nationals,5,4
2287,Seattle Mariners,Los Angeles Angels,4,8
2288,Baltimore Orioles,Boston Red Sox,0,7
2289,Pittsburgh Pirates,Chicago Cubs,3,2
2290,New York Mets,Cincinnati Reds,12,5
2291,Los Angeles Dodgers,Colorado Rockies,4,7
2292,Minnesota Twins,Detroit Tigers,4,6
2293,Texas Rangers,Houston Astros,6,2
2294,Cleveland Indians,Kansas City Royals,6,0
2295,Atlanta Braves,Miami Marlins,11,12
2296,Chicago White Sox,New York Yankees,5,2
2297,San Francisco Giants,Oakland Athletics,4,5
2298,Arizona D'Backs,San Diego Padres,6,3
2299,Milwaukee Brewers,St. Louis Cardinals,4,3
2300,Tampa Bay Rays,Toronto Blue Jays,3,5
2301,Philadelphia Phillies,Washington Nationals,8,2
2302,Seattle Mariners,Los Angeles Angels,2,3
2303,Baltimore Orioles,Boston Red Sox,0,8
2304,Pittsburgh Pirates,Chicago Cubs,4,0
2305,New York Mets,Cincinnati Reds,10,2
2306,Los Angeles Dodgers,Colorado Rockies,6,8
2307,Minnesota Twins,Detroit Tigers,6,2
2308,Texas Rangers,Houston Astros,7,9
2309,Cleveland Indians,Kansas City Royals,9,5
2310,Atlanta Braves,Miami Marlins,2,6
2311,Chicago White Sox,New York Yankees,1,2
2312,San Francisco Giants,Oakland Athletics,14,10
2313,Arizona D'Backs,San Diego Padres,0,3
2314,Milwaukee Brewers,St. Louis Cardinals,1,5
2315,Tampa Bay Rays,Toronto Blue Jays,8,10
2316,Philadelphia Phillies,Washington Nationals,1,2
2317,Seattle Mariners,Los Angeles Angels,2,3
2318,Baltimore Orioles,Boston Red Sox,0,2
2319,Pittsburgh Pirates,Chicago Cubs,0,4
2320,New York Mets,Cincinnati Reds,8,1
2321,Los Angeles Dodgers,Colorado Rockies,5,12
2322,Minnesota Twins,Detroit Tigers,7,1
2323,Texas Rangers,Houston Astros,2,4
2324,Cleveland Indians,Kansas City Royals,0,3
2325,Atlanta Braves,Miami Marlins,5,9
2326,Chicago White Sox,New York Yankees,1,6
2327,San Francisco Giants,Oakland Athletics,5,4
2328,Arizona D'Backs,San Diego Padres,4,2
2329,Milwaukee Brewers,St. Louis Cardinals,8,4
2330,Tampa Bay Rays,Toronto Blue Jays,4,5
2331,Philadelphia Phillies,Washington Nationals,12,5
2332,Oakland Athletics,Los Angeles Angels,4,5
2333,Toronto Blue Jays,Baltimore Orioles,4,3
2334,Kansas City Royals,Chicago Cubs,0,1
2335,Minnesota Twins,Cleveland Indians,4,2
2336,Boston Red Sox,New York Yankees,5,1
2337,St. Louis Cardinals,Pittsburgh Pirates,3,0
2338,Houston Astros,Seattle Mariners,3,2
2339,Los Angeles Dodgers,San Francisco Giants,2,3
2340,Detroit Tigers,Texas Rangers,7,4
2341,Cincinnati Reds,Washington Nationals,1,5
2342,Oakland Athletics,Los Angeles Angels,1,8
2343,Colorado Rockies,Arizona D'Backs,3,4
2344,Washington Nationals,Atlanta Braves,1,2
2345,Kansas City Royals,Chicago White Sox,2,4
2346,Chicago Cubs,Cincinnati Reds,4,1
2347,Boston Red Sox,New York Yankees,10,4
2348,New York Mets,Philadelphia Phillies,3,4
2349,Milwaukee Brewers,San Diego Padres,4,3
2350,Houston Astros,Seattle Mariners,4,6
2351,Los Angeles Dodgers,San Francisco Giants,8,0
2352,Miami Marlins,Tampa Bay Rays,2,4
2353,Detroit Tigers,Texas Rangers,6,7
2354,Oakland Athletics,Los Angeles Angels,8,7
2355,Colorado Rockies,Arizona D'Backs,1,3
2356,Washington Nationals,Atlanta Braves,0,2
2357,Toronto Blue Jays,Baltimore Orioles,15,2
2358,Toronto Blue Jays,Baltimore Orioles,1,8
2359,Kansas City Royals,Chicago White Sox,5,3
2360,Chicago Cubs,Cincinnati Reds,10,3
2361,Minnesota Twins,Cleveland Indians,7,1
2362,Minnesota Twins,Cleveland Indians,2,10
2363,Boston Red Sox,New York Yankees,9,5
2364,New York Mets,Philadelphia Phillies,5,7
2365,St. Louis Cardinals,Pittsburgh Pirates,2,8
2366,St. Louis Cardinals,Pittsburgh Pirates,11,1
2367,Milwaukee Brewers,San Diego Padres,5,0
2368,Houston Astros,Seattle Mariners,7,6
2369,Los Angeles Dodgers,San Francisco Giants,0,5
2370,Miami Marlins,Tampa Bay Rays,4,6
2371,Detroit Tigers,Texas Rangers,2,6
2372,Colorado Rockies,Arizona D'Backs,6,8
2373,Washington Nationals,Atlanta Braves,3,0
2374,Toronto Blue Jays,Baltimore Orioles,4,6
2375,Kansas City Royals,Chicago White Sox,6,4
2376,Chicago Cubs,Cincinnati Reds,5,3
2377,Minnesota Twins,Cleveland Indians,4,2
2378,Boston Red Sox,New York Yankees,1,4
2379,New York Mets,Philadelphia Phillies,0,3
2380,Milwaukee Brewers,San Diego Padres,1,3
2381,Los Angeles Dodgers,San Francisco Giants,3,2
2382,Miami Marlins,Tampa Bay Rays,1,4
2383,Los Angeles Angels,Texas Rangers,3,5
2384,Houston Astros,Arizona D'Backs,21,5
2385,St. Louis Cardinals,Atlanta Braves,0,4
2386,Detroit Tigers,Chicago White Sox,1,2
2387,Boston Red Sox,Cleveland Indians,2,8
2388,San Diego Padres,Los Angeles Dodgers,2,6
2389,Chicago Cubs,Milwaukee Brewers,6,1
2390,Kansas City Royals,Minnesota Twins,3,1
2391,Cincinnati Reds,Pittsburgh Pirates,4,6
2392,Oakland Athletics,Seattle Mariners,4,2
2393,Colorado Rockies,San Francisco Giants,9,3
2394,Toronto Blue Jays,Tampa Bay Rays,8,4
2395,Los Angeles Angels,Texas Rangers,2,1
2396,Houston Astros,Arizona D'Backs,6,2
2397,New York Yankees,Baltimore Orioles,2,9
2398,New York Yankees,Baltimore Orioles,3,4
2399,Detroit Tigers,Chicago White Sox,3,4
2400,Boston Red Sox,Cleveland Indians,0,2
2401,San Diego Padres,Los Angeles Dodgers,1,2
2402,Chicago Cubs,Milwaukee Brewers,1,0
2403,Kansas City Royals,Minnesota Twins,5,1
2404,Washington Nationals,New York Mets,3,1
2405,Washington Nationals,New York Mets,2,0
2406,Miami Marlins,Philadelphia Phillies,7,6
2407,Miami Marlins,Philadelphia Phillies,5,2
2408,Cincinnati Reds,Pittsburgh Pirates,3,1
2409,Oakland Athletics,Seattle Mariners,7,5
2410,Colorado Rockies,San Francisco Giants,2,3
2411,Toronto Blue Jays,Tampa Bay Rays,3,4
2412,Los Angeles Angels,Texas Rangers,11,10
2413,Houston Astros,Arizona D'Backs,3,5
2414,St. Louis Cardinals,Atlanta Braves,0,6
2415,St. Louis Cardinals,Atlanta Braves,0,2
2416,New York Yankees,Baltimore Orioles,4,9
2417,Detroit Tigers,Chicago White Sox,6,0
2418,Boston Red Sox,Cleveland Indians,1,3
2419,San Diego Padres,Los Angeles Dodgers,3,6
2420,Chicago Cubs,Milwaukee Brewers,3,1
2421,Kansas City Royals,Minnesota Twins,6,1
2422,Washington Nationals,New York Mets,0,1
2423,Miami Marlins,Philadelphia Phillies,2,7
2424,Cincinnati Reds,Pittsburgh Pirates,0,4
2425,Oakland Athletics,Seattle Mariners,2,3
2426,Colorado Rockies,San Francisco Giants,7,3
2427,Toronto Blue Jays,Tampa Bay Rays,3,12
2428,Los Angeles Angels,Texas Rangers,2,9
2429,Houston Astros,New York Yankees,3,0
2430,Chicago Cubs,Pittsburgh Pirates,4,0
2431,Houston Astros,Kansas City Royals,5,2
2432,Texas Rangers,Toronto Blue Jays,5,3
2433,Houston Astros,Kansas City Royals,4,5
2434,New York Mets,Los Angeles Dodgers,3,1
2435,Chicago Cubs,St. Louis Cardinals,0,4
2436,Texas Rangers,Toronto Blue Jays,6,4
2437,New York Mets,Los Angeles Dodgers,2,5
2438,Chicago Cubs,St. Louis Cardinals,6,3
2439,Kansas City Royals,Houston Astros,2,4
2440,Toronto Blue Jays,Texas Rangers,5,1
2441,St. Louis Cardinals,Chicago Cubs,6,8
2442,Kansas City Royals,Houston Astros,9,6
2443,Los Angeles Dodgers,New York Mets,7,13
2444,Toronto Blue Jays,Texas Rangers,8,4
2445,St. Louis Cardinals,Chicago Cubs,4,6
2446,Los Angeles Dodgers,New York Mets,3,1
2447,Houston Astros,Kansas City Royals,2,7
2448,Texas Rangers,Toronto Blue Jays,3,6
2449,New York Mets,Los Angeles Dodgers,3,2
2450,Toronto Blue Jays,Kansas City Royals,0,5
2451,Toronto Blue Jays,Kansas City Royals,3,6
2452,Chicago Cubs,New York Mets,2,4
2453,Chicago Cubs,New York Mets,1,4
2454,Kansas City Royals,Toronto Blue Jays,8,11
2455,New York Mets,Chicago Cubs,5,2
2456,Kansas City Royals,Toronto Blue Jays,14,2
2457,New York Mets,Chicago Cubs,8,3
2458,Kansas City Royals,Toronto Blue Jays,1,7
2459,Toronto Blue Jays,Kansas City Royals,3,4
2460,New York Mets,Kansas City Royals,4,5
2461,New York Mets,Kansas City Royals,1,7
2462,Kansas City Royals,New York Mets,3,9
2463,Kansas City Royals,New York Mets,5,3
2464,Kansas City Royals,New York Mets,7,2
