,Home Team,Away Team,Home Team Score,Away Team Score
2220,Texas Rangers,San Diego Padres,6,3
2221,Colorado Rockies,San Francisco Giants,0,3
2222,Los Angeles Dodgers,St. Louis Cardinals,17,4
2223,Oakland Athletics,Tampa Bay Rays,5,7
2224,Seattle Mariners,Los Angeles Angels,3,4
2225,Washington Nationals,Atlanta Braves,6,4
2226,Chicago White Sox,Baltimore Orioles,4,8
2227,New York Mets,Boston Red Sox,3,4
2228,Cincinnati Reds,Chicago Cubs,2,1
2229,Detroit Tigers,Cleveland Indians,6,4
2230,Arizona D'Backs,Houston Astros,4,5
2231,Minnesota Twins,Kansas City Royals,9,6
2232,Pittsburgh Pirates,Milwaukee Brewers,3,2
2233,Toronto Blue Jays,New York Yankees,3,2
2234,Miami Marlins,Philadelphia Phillies,6,4
2235,Texas Rangers,San Diego Padres,3,7
2236,Colorado Rockies,San Francisco Giants,3,2
2237,Los Angeles Dodgers,St. Louis Cardinals,0,5
2238,Oakland Athletics,Tampa Bay Rays,4,5
2239,Chicago Cubs,Arizona D'Backs,5,1
2240,St. Louis Cardinals,Atlanta Braves,11,6
2241,Toronto Blue Jays,Baltimore Orioles,5,0
2242,Minnesota Twins,Detroit Tigers,6,1
2243,Seattle Mariners,Houston Astros,4,1
2244,Colorado Rockies,Los Angeles Dodgers,2,8
2245,Washington Nationals,Miami Marlins,5,8
2246,Cincinnati Reds,Milwaukee Brewers,0,8
2247,New York Mets,Philadelphia Phillies,9,4
2248,Kansas City Royals,Pittsburgh Pirates,6,7
2249,San Francisco Giants,San Diego Padres,4,2
2250,Tampa Bay Rays,Texas Rangers,3,0
2251,Chicago Cubs,Arizona D'Backs,9,1
2252,St. Louis Cardinals,Atlanta Braves,8,1
2253,Toronto Blue Jays,Baltimore Orioles,6,4
2254,Chicago White Sox,Cleveland Indians,3,5
2255,Minnesota Twins,Detroit Tigers,5,3
2256,Seattle Mariners,Houston Astros,0,7
2257,Colorado Rockies,Los Angeles Dodgers,2,3
2258,Washington Nationals,Miami Marlins,4,2
2259,Cincinnati Reds,Milwaukee Brewers,3,1
2260,Boston Red Sox,New York Yankees,2,3
2261,Los Angeles Angels,Oakland Athletics,9,7
2262,New York Mets,Philadelphia Phillies,2,5
2263,Kansas City Royals,Pittsburgh Pirates,1,2
2264,San Francisco Giants,San Diego Padres,5,4
2265,Tampa Bay Rays,Texas Rangers,4,0
2266,Chicago Cubs,Arizona D'Backs,0,9
2267,St. Louis Cardinals,Atlanta Braves,3,7
2268,Toronto Blue Jays,Baltimore Orioles,1,2
2269,Chicago White Sox,Cleveland Indians,1,4
2270,Minnesota Twins,Detroit Tigers,8,2
2271,Seattle Mariners,Houston Astros,9,0
2272,Colorado Rockies,Los Angeles Dodgers,2,5
2273,Cincinnati Reds,Milwaukee Brewers,0,7
2274,Boston Red Sox,New York Yankees,1,10
2275,Los Angeles Angels,Oakland Athletics,0,10
2276,New York Mets,Philadelphia Phillies,0,4
2277,Kansas City Royals,Pittsburgh Pirates,1,2
2278,San Francisco Giants,San Diego Padres,4,8
2279,Tampa Bay Rays,Texas Rangers,9,3
2280,Philadelphia Phillies,Atlanta Braves,3,8
2281,Chicago White Sox,Cleveland Indians,5,4
2282,Kansas City Royals,Detroit Tigers,8,11
2283,Cincinnati Reds,Miami Marlins,4,2
2284,Boston Red Sox,New York Yankees,11,6
2285,Los Angeles Angels,Oakland Athletics,3,21
2286,Tampa Bay Rays,Toronto Blue Jays,8,9
2287,New York Mets,Washington Nationals,5,4
2288,Colorado Rockies,Arizona D'Backs,6,2
2289,Philadelphia Phillies,Atlanta Braves,5,6
2290,Chicago Cubs,Chicago White Sox,4,10
2291,Boston Red Sox,Cleveland Indians,7,5
2292,Kansas City Royals,Detroit Tigers,4,3
2293,Los Angeles Angels,Houston Astros,3,11
2294,San Diego Padres,Los Angeles Dodgers,5,3
2295,Cincinnati Reds,Miami Marlins,0,1
2296,Baltimore Orioles,New York Yankees,8,10
2297,Minnesota Twins,Oakland Athletics,6,7
2298,Milwaukee Brewers,Pittsburgh Pirates,8,3
2299,San Francisco Giants,St. Louis Cardinals,3,5
2300,Seattle Mariners,Texas Rangers,3,8
2301,Tampa Bay Rays,Toronto Blue Jays,11,3
2302,New York Mets,Washington Nationals,4,2
2303,Colorado Rockies,Arizona D'Backs,5,1
2304,Philadelphia Phillies,Atlanta Braves,3,5
2305,Chicago Cubs,Chicago White Sox,8,3
2306,Boston Red Sox,Cleveland Indians,4,5
2307,Kansas City Royals,Detroit Tigers,4,5
2308,Los Angeles Angels,Houston Astros,5,10
2309,San Diego Padres,Los Angeles Dodgers,2,7
2310,Cincinnati Reds,Miami Marlins,1,5
2311,Baltimore Orioles,New York Yankees,2,3
2312,Minnesota Twins,Oakland Athletics,2,3
2313,Milwaukee Brewers,Pittsburgh Pirates,0,3
2314,San Francisco Giants,St. Louis Cardinals,4,5
2315,Seattle Mariners,Texas Rangers,13,0
2316,Tampa Bay Rays,Toronto Blue Jays,2,5
2317,New York Mets,Washington Nationals,0,6
2318,Colorado Rockies,Arizona D'Backs,2,0
2319,Philadelphia Phillies,Atlanta Braves,1,2
2320,Chicago Cubs,Chicago White Sox,6,1
2321,Boston Red Sox,Cleveland Indians,3,4
2322,Kansas City Royals,Detroit Tigers,3,2
2323,Los Angeles Angels,Houston Astros,2,6
2324,San Diego Padres,Los Angeles Dodgers,0,14
2325,Cincinnati Reds,Miami Marlins,0,6
2326,Baltimore Orioles,New York Yankees,6,3
2327,Minnesota Twins,Oakland Athletics,5,1
2328,Milwaukee Brewers,Pittsburgh Pirates,13,6
2329,San Francisco Giants,St. Louis Cardinals,2,9
2330,Seattle Mariners,Texas Rangers,1,6
2331,Tampa Bay Rays,Toronto Blue Jays,5,2
2332,New York Mets,Washington Nationals,8,6
2333,Texas Rangers,Los Angeles Angels,4,5
2334,Los Angeles Dodgers,Arizona D'Backs,7,4
2335,Baltimore Orioles,Boston Red Sox,2,6
2336,Cleveland Indians,Chicago White Sox,4,0
2337,Pittsburgh Pirates,Chicago Cubs,5,1
2338,Philadelphia Phillies,Colorado Rockies,1,10
2339,Oakland Athletics,Seattle Mariners,7,3
2340,San Diego Padres,San Francisco Giants,5,0
2341,Milwaukee Brewers,St. Louis Cardinals,6,4
2342,New York Yankees,Tampa Bay Rays,4,1
2343,Houston Astros,Toronto Blue Jays,5,3
2344,Miami Marlins,Washington Nationals,3,7
2345,Texas Rangers,Los Angeles Angels,1,4
2346,Los Angeles Dodgers,Arizona D'Backs,3,4
2347,Cleveland Indians,Chicago White Sox,4,5
2348,Pittsburgh Pirates,Chicago Cubs,6,0
2349,Kansas City Royals,Cincinnati Reds,4,3
2350,Philadelphia Phillies,Colorado Rockies,3,10
2351,Detroit Tigers,Minnesota Twins,4,2
2352,Atlanta Braves,New York Mets,7,3
2353,Oakland Athletics,Seattle Mariners,8,10
2354,San Diego Padres,San Francisco Giants,4,5
2355,Milwaukee Brewers,St. Louis Cardinals,12,4
2356,New York Yankees,Tampa Bay Rays,9,2
2357,Houston Astros,Toronto Blue Jays,4,1
2358,Miami Marlins,Washington Nationals,4,9
2359,Texas Rangers,Los Angeles Angels,2,3
2360,Los Angeles Dodgers,Arizona D'Backs,2,7
2361,Baltimore Orioles,Boston Red Sox,3,19
2362,Baltimore Orioles,Boston Red Sox,10,3
2363,Cleveland Indians,Chicago White Sox,10,2
2364,Pittsburgh Pirates,Chicago Cubs,6,7
2365,Kansas City Royals,Cincinnati Reds,6,1
2366,Philadelphia Phillies,Colorado Rockies,0,14
2367,Detroit Tigers,Minnesota Twins,4,11
2368,Atlanta Braves,New York Mets,0,3
2369,Oakland Athletics,Seattle Mariners,9,3
2370,San Diego Padres,San Francisco Giants,3,2
2371,Milwaukee Brewers,St. Louis Cardinals,2,1
2372,New York Yankees,Tampa Bay Rays,7,8
2373,Houston Astros,Toronto Blue Jays,1,3
2374,Miami Marlins,Washington Nationals,3,9
2375,Pittsburgh Pirates,Chicago Cubs,0,3
2376,Philadelphia Phillies,Colorado Rockies,3,5
2377,Cleveland Indians,Kansas City Royals,1,2
2378,Detroit Tigers,Minnesota Twins,3,9
2379,Atlanta Braves,New York Mets,1,4
2380,Texas Rangers,Seattle Mariners,2,0
2381,New York Yankees,Tampa Bay Rays,12,1
2382,Oakland Athletics,Los Angeles Angels,5,8
2383,Houston Astros,Baltimore Orioles,2,1
2384,New York Yankees,Boston Red Sox,11,6
2385,St. Louis Cardinals,Chicago Cubs,4,8
2386,Pittsburgh Pirates,Cincinnati Reds,8,4
2387,Washington Nationals,Colorado Rockies,2,5
2388,Cleveland Indians,Kansas City Royals,14,6
2389,Detroit Tigers,Milwaukee Brewers,5,6
2390,Chicago White Sox,Minnesota Twins,1,2
2391,Chicago White Sox,Minnesota Twins,4,12
2392,Miami Marlins,New York Mets,8,1
2393,Atlanta Braves,Philadelphia Phillies,10,2
2394,Arizona D'Backs,San Diego Padres,2,3
2395,Texas Rangers,Seattle Mariners,6,12
2396,Los Angeles Dodgers,San Francisco Giants,3,1
2397,Toronto Blue Jays,Tampa Bay Rays,7,6
2398,Oakland Athletics,Los Angeles Angels,5,2
2399,Houston Astros,Baltimore Orioles,4,3
2400,Houston Astros,Baltimore Orioles,5,2
2401,New York Yankees,Boston Red Sox,8,5
2402,St. Louis Cardinals,Chicago Cubs,2,1
2403,Pittsburgh Pirates,Cincinnati Reds,0,3
2404,Washington Nationals,Colorado Rockies,12,2
2405,Cleveland Indians,Kansas City Royals,4,9
2406,Detroit Tigers,Milwaukee Brewers,5,6
2407,Chicago White Sox,Minnesota Twins,3,8
2408,Miami Marlins,New York Mets,0,1
2409,Atlanta Braves,Philadelphia Phillies,0,3
2410,Arizona D'Backs,San Diego Padres,5,4
2411,Texas Rangers,Seattle Mariners,1,4
2412,Los Angeles Dodgers,San Francisco Giants,10,6
2413,Toronto Blue Jays,Tampa Bay Rays,3,4
2414,Oakland Athletics,Los Angeles Angels,4,5
2415,Houston Astros,Baltimore Orioles,0,4
2416,New York Yankees,Boston Red Sox,2,10
2417,St. Louis Cardinals,Chicago Cubs,5,10
2418,Pittsburgh Pirates,Cincinnati Reds,6,5
2419,Washington Nationals,Colorado Rockies,0,12
2420,Cleveland Indians,Kansas City Royals,2,1
2421,Detroit Tigers,Milwaukee Brewers,0,11
2422,Chicago White Sox,Minnesota Twins,4,5
2423,Miami Marlins,New York Mets,0,1
2424,Atlanta Braves,Philadelphia Phillies,1,3
2425,Arizona D'Backs,San Diego Padres,3,4
2426,Texas Rangers,Seattle Mariners,1,3
2427,Los Angeles Dodgers,San Francisco Giants,15,0
2428,Toronto Blue Jays,Tampa Bay Rays,4,9
2429,Milwaukee Brewers,Chicago Cubs,3,1
2430,Colorado Rockies,Los Angeles Dodgers,2,5
